TILEMAP
26 20							-- Size of tile map in tiles
24 24							-- Tile size & block size
images/blocksBaba.png					-- Tilesheet
5 5								-- Number of tiles in tilesheet
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,
0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,
0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,16,0,0,0,0,4,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,
0,0,0,0,0,7,0,0,0,4,4,4,4,4,0,0,0,0,0,0,4,0,0,7,0,0,
0,7,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,10,0,4,0,0,0,0,0,
0,0,7,0,0,0,0,0,0,4,1,13,1,1,0,3,0,0,0,0,4,0,0,0,0,0,
0,0,0,0,0,7,0,0,0,4,1,1,1,1,0,0,0,0,0,0,4,0,7,0,0,0,
0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,12,0,0,0,4,0,14,0,0,0,0,4,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,16,0,0,0,4,0,16,0,0,2,0,4,0,0,0,0,7,
0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,9,0,0,0,0,4,0,0,0,0,0,
0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,0,0,7,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
